stockid,scientificname,commonname,ram_region,primary_country,year,status_bio,status_f,shared_eez,n_eez,shared_larval,n_larval,num_eezs_cutoff0,num_eezs_cutoff5,num_eezs_cutoff10,num_eezs_cutoff15,num_eezs_cutoff20,num_eezs_cutoff25,r,B0,AspectRatio,age_50_mat,max_length,national,multiple_cs_progs,IQ,ITQ,IVQ,Coop,CommunityQuota,TURF,RBP,pred_real_price,pred_nominal_price
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,2015,1.3,0.755,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,6.742999871571858,3,250,0,0,0,1,0,0,0,0,0,5080.005013,5208.638943
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1951,1.96,0.98,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,566.0213045,54.84421795
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1952,1.67,1.08,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,566.338174,56.55845588
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1953,1.4,1.22,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,572.4130757,59.55312944
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1954,1.15,1.47,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,580.8019785,61.76862066
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1955,0.89,1.73,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,580.4136287,63.52179259
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1956,0.65,1.88,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,582.3999952,65.91357755
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1957,0.48,1.99,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,589.0561182,69.68319534
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1958,0.36,1.9,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,592.9414646,72.01402951
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1959,0.31,1.77,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,598.7422897,74.96436206
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1960,0.29,1.6,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,601.6999196,77.25239608
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1961,0.3,1.24,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,602.6819161,79.77562363
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1962,0.35,1,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,606.9319423,82.88827936
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1963,0.43,0.96,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,612.0559887,86.60263832
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1964,0.51,0.82,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,617.8995966,90.63178095
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1965,0.6,0.89,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,627.5489384,95.33808056
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1966,0.67,0.8,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,634.769754,100.8311894
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1967,0.76,0.78,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,650.0796381,108.5752935
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1968,0.85,0.72,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,673.4620401,120.3702546
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1969,0.96,0.8,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,681.1211524,128.3819408
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1970,1.04,0.62,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,699.8214863,139.6960341
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1971,1.17,0.76,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,710.7382182,148.6866716
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1972,1.24,0.96,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,739.8539141,164.5210308
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1973,1.21,0.94,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,785.3283556,189.7066173
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1974,1.18,1.05,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,887.0597144,242.9716843
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1975,1.12,0.8,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,874.6941596,246.6317177
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1976,1.16,0.8,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,901.4443025,267.1951689
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1977,1.19,0.55,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,849.6124253,249.4063985
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1978,1.33,0.32,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,1,851.461895,256.8747609
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1979,1.58,0.42,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,1,918.4043439,303.6255048
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1980,1.79,0.39,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,1,965.1651046,345.3770028
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1981,2,0.36,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,1,956.3838457,355.8794469
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1982,2.19,0.35,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,1,957.1751603,370.255127
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1983,2.34,0.3,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,1,960.9644397,385.5972663
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1984,2.49,0.35,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,1,1015.113441,439.4254181
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1985,2.57,0.39,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,1,1015.817972,457.5017851
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1986,2.58,0.36,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,1,1005.780549,469.2096901
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1987,2.58,0.35,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,1,1050.552543,523.3636873
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1988,2.56,0.38,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,1,1023.97454,518.6333848
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1989,2.51,0.4,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,1,1011.189962,520.9013376
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1990,2.48,0.35,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,1,976.4162843,501.2095807
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1991,2.49,0.31,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,914.9953347,457.9337315
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1992,2.55,0.27,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,931.2507049,481.4818094
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1993,2.66,0.19,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,899.8297386,468.7414251
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1994,2.86,0.24,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,894.8602009,475.8029014
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1995,3.01,0.24,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,943.6639881,535.4332781
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1996,3.13,0.28,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,973.0587011,583.2773096
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1997,3.16,0.23,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,0,0,0,0,0,0,0,0,0,949.7816946,575.7164975
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1998,3.17,0.24,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,1,0,0,0,0,0,0,0,0,904.1865053,545.0194455
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,1999,3.13,0.28,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,1,0,0,0,0,0,0,0,0,917.7415654,570.6029664
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,2000,3,0.42,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,1,0,0,0,0,0,0,0,0,970.4993531,635.5994917
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,2001,2.75,0.46,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,1,0,0,0,0,0,0,0,0,977.2324183,659.0494068
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,2002,2.47,0.42,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,1,0,0,0,0,0,0,0,0,956.7143429,655.9587908
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,2003,2.22,0.43,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,1,0,0,0,0,0,0,0,0,1020.917241,744.829946
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,2004,1.97,0.46,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,1,0,0,0,0,0,0,0,0,1063.442907,824.3583556
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,2005,1.76,0.4,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,1,1,0,1,0,0,0,0,0,1095.498142,888.9507608
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,2006,1.6,0.35,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,1,1,0,1,0,0,0,0,0,1128.052778,955.8737275
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,2007,1.52,0.35,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,1,1,0,1,0,0,0,0,0,1129.730283,984.8739271
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,2008,1.53,0.28,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,1,1,0,1,0,0,0,0,0,1176.584234,1076.184229
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,2009,1.64,0.27,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,1,1,0,1,0,0,0,0,0,1100.164225,983.2625358
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,2010,1.79,0.21,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,1,1,0,1,0,0,0,0,0,1168.362007,1101.946632
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,2011,1.99,0.28,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,1,1,0,1,0,0,0,0,0,1201.384377,1193.009006
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,2012,2.11,0.2,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,1,1,0,1,0,0,0,0,0,1216.586184,1251.309649
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,2013,2.25,0.14,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,1,1,0,1,0,0,0,0,0,1245.495925,1338.785326
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,2014,2.38,0.14,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,1,1,0,1,0,0,0,0,0,1257.71695,1405.115481
CHAKESA,Merluccius capensis,Shallow water cape hake,South Africa,South Africa,2015,2.47,0.14,1,2,1,3,2,1,1,1,1,1,0.284803998396073,652892.02972118,1.0000000298023224,5,105,1,1,0,1,0,0,0,0,0,1160.205184,1273.257992
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1951,1.891868794,0.62098,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,639.5231305,61.96883046
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1952,1.851507092,0.48074,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,642.323328,64.9228011
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1953,1.842131206,0.54884,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,657.09898,68.80355611
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1954,1.822439716,0.53914,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,674.5500774,73.71932856
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1955,1.806439716,0.7236,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,696.9123286,81.40344646
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1956,1.756046099,0.62402,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,706.0972817,85.98505728
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1957,1.732049645,0.75362,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,726.4714274,93.41236212
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1958,1.684893617,0.7296,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,744.291844,102.1035728
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1959,1.648638298,0.65506,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,760.2338109,109.9824369
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1960,1.631634752,0.68128,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,757.6214197,110.6699956
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1961,1.611765957,0.4908,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,759.2129662,110.9136422
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1962,1.625787234,0.4684,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,777.4059291,117.4618349
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1963,1.642021277,0.68456,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,804.5592724,129.3667179
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1964,1.620425532,0.60402,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,841.2447516,147.2428138
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1965,1.615312057,0.62746,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,872.0179436,164.6009053
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1966,1.605833333,0.88332,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,878.2255824,172.0597932
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1967,1.544375887,1.00832,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,885.0311289,177.3537373
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1968,1.455641844,0.76278,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,889.0654301,181.4411157
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1969,1.430379433,0.4857,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,909.8144552,193.3255237
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1970,1.457446809,0.55918,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,923.2280471,204.4591956
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1971,1.472088652,0.50578,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,946.3904575,219.3758472
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1972,1.504024823,0.65044,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,978.7059516,239.4998886
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1973,1.522698582,1.0063,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1031.389512,270.4004732
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1974,1.466631206,1.1028,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1124.075605,323.3827714
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1975,1.360932624,1.0515,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1154.813671,349.3362674
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1976,1.315602837,1.0787,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1182.748767,371.2508845
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1977,1.275698582,0.9703,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1182.736702,380.3697074
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1978,1.283343972,0.8467,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1191.563513,391.9981107
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1979,1.301283688,1.04326,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1290.005848,463.184669
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1980,1.246241135,1.12362,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1356.14785,523.1485762
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1981,1.195957447,1.06962,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1379.228264,561.0836698
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1982,1.155010638,1.0317,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1384.058331,584.6395373
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1983,1.108914894,1.02654,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1376.107256,596.4231211
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1984,1.030794326,1.15138,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1361.680674,600.0713778
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1985,0.913734043,1.23924,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1377.475487,621.4519007
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1986,0.755446809,1.2922,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1293.664945,575.2968521
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1987,0.726134752,1.18636,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1355.45863,635.7543006
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1988,0.817074468,1.29134,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1320.802026,627.0041801
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1989,0.862804965,1.3401,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1369.777774,678.4902127
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1990,0.827351064,1.30538,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1455.087107,767.3832482
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1991,0.791216312,1.35064,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1431.392047,771.9485342
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1992,0.748173759,1.29634,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1434.620726,791.2215047
CHILISPCOAST,Sebastes goodei,Chilipepper,US West Coast,United States,1993,0.696156028,1.26902,1,2,1,2,2,1,1,1,1,1,0.112834306526283,53505.5981635948,1.600000023841858,3,56,0,0,0,0,0,0,0,0,0,1426.210841,799.9232385
